column_0,column_1,column_2,column_3,column_4,participant,trial,period
1.3168074,3.9453518,2.151632,-0.32728505,1.8784455,2,5,baseline
1.0383352,10.125418,1.4551549,1.480099,1.9785175,2,5,feedback
6.1231656,-8.297423,-3.9527004,0.5026985,-0.4797425,2,5,planning
2.5947556,3.607686,1.3616114,-0.17660931,0.85221523,2,6,baseline
-5.8217797,8.653413,-0.88805735,0.699084,1.9157131,2,6,feedback
3.2922714,-7.4268546,-3.4098864,0.32672295,2.3454564,2,6,planning
3.8827274,1.1374178,-0.9746153,0.0655065,1.7269056,2,7,baseline
-3.8974137,5.380122,2.083859,-1.364075,2.4465756,2,7,feedback
5.3505,-7.8770285,-5.03036,0.4204142,1.0792207,2,7,planning
4.6216083,1.5690572,-1.0683067,-0.7284949,1.4668425,2,8,baseline
1.7173669,7.170592,3.0545304,0.48449528,3.3136218,2,8,feedback
5.6804934,-7.6052446,-3.4607794,0.93697816,-1.2579907,2,8,planning
7.3023467,1.0793498,1.1912899,-1.1839945,1.2621664,2,9,baseline
-0.098825835,8.048747,0.66152555,1.4844112,1.7582308,2,9,feedback
1.3546487,-9.237893,-3.4499054,2.4774034,-0.24014476,2,9,planning
-1.9665941,2.529034,1.3418146,1.3512124,1.4625502,2,10,baseline
-0.23512314,7.960329,-0.8932082,0.7815022,0.1706317,2,10,feedback
5.3331265,-7.098929,-6.1730213,-0.32386813,-0.447093,2,10,planning
2.2970552,3.3135567,0.86724955,-0.23287205,0.21769479,2,11,baseline
-2.6116443,9.336926,-1.4199742,-1.0316046,1.1101246,2,11,feedback
-6.4235454,-5.2834077,-2.358475,0.8636348,0.037949603,2,11,planning
5.476182,2.6701486,0.110738754,0.99911064,1.9903603,2,12,baseline
4.1289554,9.887164,0.79694295,2.4148965,1.3281888,2,12,feedback
-9.579256,-2.662469,-2.2384572,-2.872276,1.6657791,2,12,planning
4.475985,1.6021991,0.46807355,0.03151971,0.5561451,2,13,baseline
-3.749414,8.695828,-0.11782338,0.7833856,2.1135685,2,13,feedback
-23.149458,3.5692825,2.6795392,1.8345423,3.4055903,2,13,planning
4.561817,0.7779279,1.2245532,1.1373925,1.6765097,2,14,baseline
-4.5241256,6.379107,-0.36488882,3.4689898,0.5051351,2,14,feedback
6.9143167,-8.285871,-6.361558,-0.4419001,0.03998147,2,14,planning
5.5531588,2.2938137,0.87389314,1.782705,2.1433725,2,15,baseline
0.57974344,9.11912,0.27697596,2.0734112,1.6575257,2,15,feedback
2.756128,-8.71199,-2.6399393,1.0584412,0.41024482,2,15,planning
6.4738226,0.22539592,1.2979207,-0.50502,1.1784639,2,16,baseline
-1.8449103,7.4639425,1.6083995,0.8743873,2.3345294,2,16,feedback
3.8787596,-5.5276456,-6.551453,1.1597277,0.7405889,2,16,planning
1.8305273,0.9956503,0.8322569,1.1139445,0.632323,2,17,baseline
0.025051478,9.199476,1.7776396,1.6401049,1.4152015,2,17,feedback
5.030551,-8.115766,-3.4746249,-0.15119025,0.09950483,2,17,planning
3.779561,3.638951,0.3433594,0.6199516,1.1794074,2,18,baseline
-2.5822499,5.555781,-1.4524382,1.3445243,1.6208776,2,18,feedback
-4.3888693,-4.2975097,-5.218664,-1.7036024,2.1120024,2,18,planning
2.483298,3.4763901,0.12900901,-0.35761434,0.22966379,2,19,baseline
2.855962,5.6197443,-1.1230602,2.3164449,2.344798,2,19,feedback
-26.311642,4.9074845,-7.0650425,2.8273165,2.7805748,2,19,planning
-0.23447073,1.1261992,-0.060503796,0.08526063,1.1381905,2,20,baseline
